target_id,pdb_id,chain_id,model,rank,output_pdb,success,return_code,inference_time_sec,inference_time_sec_per_prediction,prediction_count,trials_run,max_trials,successful_trial,command,error_message,msa_used,msa_source,msa_mode,msa_database,msa_database_path,msa_generation_included_in_timing,msa_generation_included_in_carbon,msa_reused,msa_generation_time_sec,msa_notes,carbon_tracking_enabled,carbon_method,carbon_country_iso_code,carbon_region,carbon_intensity_mode,carbon_intensity_g_per_kwh,carbon_intensity_source,carbon_emissions_kg,carbon_emissions_g,carbon_energy_consumed_kwh,carbon_cpu_power_w,carbon_gpu_power_w,carbon_ram_power_w,carbon_cpu_energy_kwh,carbon_gpu_energy_kwh,carbon_ram_energy_kwh,carbon_duration_sec,carbon_output_file,carbon_error
7QIH_chainA,7QIH,A,boltz2,1,results/default_modes_first5_carbon_metadata/predictions/7QIH_chainA/boltz2/rank_001.pdb,true,0,40.722610,40.722610,1,1,1,1,bash runners/run_boltz2.sh results/default_modes_first5_carbon_metadata/sequences/7QIH_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7QIH_chainA/boltz2 1,,false,none,model_default_no_msa,none,,false,false,false,,Boltz-2 runner provides an explicit empty MSA and runs single-sequence mode,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0007342817399610107,0.7342817399610106,0.0015458562946547593,42.5,0.0,94.18931865692139,0.000480751070049074,0,0.001065105224605686,40.72347950935364,results/default_modes_first5_carbon_metadata/carbon/7QIH_chainA_boltz2_emissions.csv,
7QIH_chainA,7QIH,A,chai1,1,results/default_modes_first5_carbon_metadata/predictions/7QIH_chainA/chai1/rank_001.pdb,true,0,76.839050,76.839050,1,1,1,1,bash runners/run_chai1.sh results/default_modes_first5_carbon_metadata/sequences/7QIH_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7QIH_chainA/chai1 1,,false,none,native_embedding_no_msa,none,,false,false,false,,Chai-1 default CLI uses embeddings without MSAs/templates; external MSAs are optional,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0013855220194001056,1.3855220194001057,0.002916888461894959,42.5,0.0,94.18931865692139,0.0009071168434288769,0,0.0020097716184660835,76.84002208709717,results/default_modes_first5_carbon_metadata/carbon/7QIH_chainA_chai1_emissions.csv,
8ORK_chainA,8ORK,A,colabfold,1,results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/colabfold/rank_001.pdb,true,0,636.976397,636.976397,1,1,1,1,env COLABFOLD_MSA_MODE=mmseqs2_uniref_env COLABFOLD_MODEL_NAME=colabfold COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_colabfold.sh results/default_modes_first5_carbon_metadata/sequences/8ORK_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/colabfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,Default ColabFold MSA mode; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.011485354129805461,11.485354129805462,0.024179692904853604,42.5,0.0,94.18931865692139,0.00751969072123369,0,0.016660002183619935,636.9787735939026,results/default_modes_first5_carbon_metadata/carbon/8ORK_chainA_colabfold_emissions.csv,
8ORK_chainA,8ORK,A,openfold,1,results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/openfold/rank_001.pdb,true,0,579.837817,579.837817,1,1,1,1,env OPENFOLD_DEVICE=cuda:0 COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_openfold_msa.sh results/default_modes_first5_carbon_metadata/sequences/8ORK_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/openfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,OpenFold with freshly generated ColabFold/MMseqs MSA; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.010455129129618839,10.45512912961884,0.022010798167618608,42.5,0.0,94.18931865692139,0.0068451467482580075,0,0.015165651419360592,579.8391997814178,results/default_modes_first5_carbon_metadata/carbon/8ORK_chainA_openfold_emissions.csv,
8ORK_chainA,8ORK,A,esmfold,1,results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/esmfold/rank_001.pdb,true,0,69.792200,69.792200,1,1,1,1,bash runners/run_esmfold.sh results/default_modes_first5_carbon_metadata/sequences/8ORK_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/esmfold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0012584521747076604,1.2584521747076605,0.0026493729993845483,42.5,0.0,94.18931865692139,0.0008239294187890159,0,0.0018254435805955327,69.7934000492096,results/default_modes_first5_carbon_metadata/carbon/8ORK_chainA_esmfold_emissions.csv,
8ORK_chainA,8ORK,A,omegafold,1,results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/omegafold/rank_001.pdb,true,0,155.393033,155.393033,1,1,1,1,bash runners/run_omegafold.sh results/default_modes_first5_carbon_metadata/sequences/8ORK_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/omegafold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0028020464708339195,2.8020464708339197,0.00589904520175562,42.5,0.0,94.18931865692139,0.0018344848184121997,0,0.00406456038334342,155.39489555358887,results/default_modes_first5_carbon_metadata/carbon/8ORK_chainA_omegafold_emissions.csv,
8ORK_chainA,8ORK,A,boltz2,1,results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/boltz2/rank_001.pdb,true,0,69.160296,69.160296,1,1,1,1,bash runners/run_boltz2.sh results/default_modes_first5_carbon_metadata/sequences/8ORK_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/boltz2 1,,false,none,model_default_no_msa,none,,false,false,false,,Boltz-2 runner provides an explicit empty MSA and runs single-sequence mode,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0012470662466694056,1.2470662466694056,0.0026254026245671695,42.5,0.0,94.18931865692139,0.0008164668050077227,0,0.0018089358195594466,69.16117095947266,results/default_modes_first5_carbon_metadata/carbon/8ORK_chainA_boltz2_emissions.csv,
8ORK_chainA,8ORK,A,chai1,1,results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/chai1/rank_001.pdb,true,0,146.132141,146.132141,1,1,1,1,bash runners/run_chai1.sh results/default_modes_first5_carbon_metadata/sequences/8ORK_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/8ORK_chainA/chai1 1,,false,none,native_embedding_no_msa,none,,false,false,false,,Chai-1 default CLI uses embeddings without MSAs/templates; external MSAs are optional,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0026349930678360176,2.6349930678360174,0.005547353827023194,42.5,0.0,94.18931865692139,0.0017251411876744694,0,0.0038222126393487204,146.13293170928955,results/default_modes_first5_carbon_metadata/carbon/8ORK_chainA_chai1_emissions.csv,
7UYX_chainA,7UYX,A,colabfold,1,results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/colabfold/rank_001.pdb,true,0,589.928330,589.928330,1,1,1,1,env COLABFOLD_MSA_MODE=mmseqs2_uniref_env COLABFOLD_MODEL_NAME=colabfold COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_colabfold.sh results/default_modes_first5_carbon_metadata/sequences/7UYX_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/colabfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,Default ColabFold MSA mode; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.010637008415343398,10.637008415343399,0.022393701927038732,42.5,0.0,94.18931865692139,0.006964267077048624,0,0.01542943484999012,589.9298017024994,results/default_modes_first5_carbon_metadata/carbon/7UYX_chainA_colabfold_emissions.csv,
7UYX_chainA,7UYX,A,openfold,1,results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/openfold/rank_001.pdb,true,0,503.868870,503.868870,1,1,1,1,env OPENFOLD_DEVICE=cuda:0 COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_openfold_msa.sh results/default_modes_first5_carbon_metadata/sequences/7UYX_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/openfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,OpenFold with freshly generated ColabFold/MMseqs MSA; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.009085308651267448,9.085308651267448,0.019126965581615682,42.5,0.0,94.18931865692139,0.005948319516248172,0,0.013178646065367514,503.87059330940247,results/default_modes_first5_carbon_metadata/carbon/7UYX_chainA_openfold_emissions.csv,
7UYX_chainA,7UYX,A,esmfold,1,results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/esmfold/rank_001.pdb,true,0,47.135950,47.135950,1,1,1,1,bash runners/run_esmfold.sh results/default_modes_first5_carbon_metadata/sequences/7UYX_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/esmfold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.000849906735395783,0.849906735395783,0.0017892773376753327,42.5,0.0,94.18931865692139,0.0005564663954906993,0,0.0012328109421846332,47.13731837272644,results/default_modes_first5_carbon_metadata/carbon/7UYX_chainA_esmfold_emissions.csv,
7UYX_chainA,7UYX,A,omegafold,1,results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/omegafold/rank_001.pdb,true,0,27.421067,27.421067,1,1,1,1,bash runners/run_omegafold.sh results/default_modes_first5_carbon_metadata/sequences/7UYX_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/omegafold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0004944559520641101,0.49445595206411014,0.0010409598990823372,42.5,0.0,94.18931865692139,0.00032372426804569036,0,0.0007172356310366466,27.421996593475342,results/default_modes_first5_carbon_metadata/carbon/7UYX_chainA_omegafold_emissions.csv,
7UYX_chainA,7UYX,A,boltz2,1,results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/boltz2/rank_001.pdb,true,0,41.805215,41.805215,1,1,1,1,bash runners/run_boltz2.sh results/default_modes_first5_carbon_metadata/sequences/7UYX_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/boltz2 1,,false,none,model_default_no_msa,none,,false,false,false,,Boltz-2 runner provides an explicit empty MSA and runs single-sequence mode,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0007537941800043428,0.7537941800043428,0.0015869351157986166,42.5,0.0,94.18931865692139,0.0004935320895579126,0,0.0010934030262407047,41.8061957359314,results/default_modes_first5_carbon_metadata/carbon/7UYX_chainA_boltz2_emissions.csv,
7UYX_chainA,7UYX,A,chai1,1,results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/chai1/rank_001.pdb,true,0,76.648469,76.648469,1,1,1,1,bash runners/run_chai1.sh results/default_modes_first5_carbon_metadata/sequences/7UYX_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UYX_chainA/chai1 1,,false,none,native_embedding_no_msa,none,,false,false,false,,Chai-1 default CLI uses embeddings without MSAs/templates; external MSAs are optional,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0013820992333474949,1.3820992333474948,0.002909682596521042,42.5,0.0,94.18931865692139,0.0009048727879921595,0,0.0020048098085288816,76.64983820915222,results/default_modes_first5_carbon_metadata/carbon/7UYX_chainA_chai1_emissions.csv,
7UTD_chainA,7UTD,A,colabfold,1,results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/colabfold/rank_001.pdb,true,0,641.807300,641.807300,1,1,1,1,env COLABFOLD_MSA_MODE=mmseqs2_uniref_env COLABFOLD_MODEL_NAME=colabfold COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_colabfold.sh results/default_modes_first5_carbon_metadata/sequences/7UTD_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/colabfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,Default ColabFold MSA mode; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.011572483284745702,11.572483284745703,0.024363122704727794,42.5,0.0,94.18931865692139,0.0075767174729042585,0,0.016786405231823506,641.8092091083527,results/default_modes_first5_carbon_metadata/carbon/7UTD_chainA_colabfold_emissions.csv,
7UTD_chainA,7UTD,A,openfold,1,results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/openfold/rank_001.pdb,true,0,620.894532,620.894532,1,1,1,1,env OPENFOLD_DEVICE=cuda:0 COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_openfold_msa.sh results/default_modes_first5_carbon_metadata/sequences/7UTD_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/openfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,OpenFold with freshly generated ColabFold/MMseqs MSA; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.011195479333909103,11.195479333909104,0.023569430176650745,42.5,0.0,94.18931865692139,0.007329835147327855,0,0.016239595029322897,620.8957130908966,results/default_modes_first5_carbon_metadata/carbon/7UTD_chainA_openfold_emissions.csv,
7UTD_chainA,7UTD,A,esmfold,1,results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/esmfold/rank_001.pdb,true,0,79.950994,79.950994,1,1,1,1,bash runners/run_esmfold.sh results/default_modes_first5_carbon_metadata/sequences/7UTD_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/esmfold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0014416367882925478,1.4416367882925478,0.0030350248174579953,42.5,0.0,94.18931865692139,0.0009438528190056487,0,0.0020911719984523466,79.95182013511658,results/default_modes_first5_carbon_metadata/carbon/7UTD_chainA_esmfold_emissions.csv,
7UTD_chainA,7UTD,A,omegafold,1,results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/omegafold/rank_001.pdb,true,0,210.109238,210.109238,1,1,1,1,bash runners/run_omegafold.sh results/default_modes_first5_carbon_metadata/sequences/7UTD_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/omegafold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.003788663699551752,3.7886636995517518,0.007976134104319478,42.5,0.0,94.18931865692139,0.0024804128252797655,0,0.005495721279039714,210.10994911193848,results/default_modes_first5_carbon_metadata/carbon/7UTD_chainA_omegafold_emissions.csv,
7UTD_chainA,7UTD,A,boltz2,1,results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/boltz2/rank_001.pdb,true,0,79.349223,79.349223,1,1,1,1,bash runners/run_boltz2.sh results/default_modes_first5_carbon_metadata/sequences/7UTD_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/boltz2 1,,false,none,model_default_no_msa,none,,false,false,false,,Boltz-2 runner provides an explicit empty MSA and runs single-sequence mode,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0014307845737583913,1.4307845737583913,0.0030121780500176657,42.5,0.0,94.18931865692139,0.0009367494126160941,0,0.0020754286374015693,79.35002064704895,results/default_modes_first5_carbon_metadata/carbon/7UTD_chainA_boltz2_emissions.csv,
7UTD_chainA,7UTD,A,chai1,1,results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/chai1/rank_001.pdb,true,0,146.747720,146.747720,1,1,1,1,bash runners/run_chai1.sh results/default_modes_first5_carbon_metadata/sequences/7UTD_chainA.fasta results/default_modes_first5_carbon_metadata/predictions/7UTD_chainA/chai1 1,,false,none,native_embedding_no_msa,none,,false,false,false,,Chai-1 default CLI uses embeddings without MSAs/templates; external MSAs are optional,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0026461102992114943,2.6461102992114944,0.0055707585246557775,42.5,0.0,94.18931865692139,0.0017324104340540037,0,0.003838348090601771,146.74863600730896,results/default_modes_first5_carbon_metadata/carbon/7UTD_chainA_chai1_emissions.csv,
