target_id,pdb_id,chain_id,model,rank,output_pdb,success,return_code,inference_time_sec,inference_time_sec_per_prediction,prediction_count,trials_run,max_trials,successful_trial,command,error_message,msa_used,msa_source,msa_mode,msa_database,msa_database_path,msa_generation_included_in_timing,msa_generation_included_in_carbon,msa_reused,msa_generation_time_sec,msa_notes,carbon_tracking_enabled,carbon_method,carbon_country_iso_code,carbon_region,carbon_intensity_mode,carbon_intensity_g_per_kwh,carbon_intensity_source,carbon_emissions_kg,carbon_emissions_g,carbon_energy_consumed_kwh,carbon_cpu_power_w,carbon_gpu_power_w,carbon_ram_power_w,carbon_cpu_energy_kwh,carbon_gpu_energy_kwh,carbon_ram_energy_kwh,carbon_duration_sec,carbon_output_file,carbon_error
7ROA_chainA,7ROA,A,colabfold,1,results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/colabfold/rank_001.pdb,true,0,603.537305,603.537305,1,1,1,1,env COLABFOLD_MSA_MODE=mmseqs2_uniref_env COLABFOLD_MODEL_NAME=colabfold COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_colabfold.sh results/default_modes_one_target_carbon_metadata_smoke/sequences/7ROA_chainA.fasta results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/colabfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,Default ColabFold MSA mode; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.017627507684964967,17.627507684964968,0.03711054249466309,42.5,130.565,94.18931865692139,0.007125016195906537,0.014241929436188409,0.015743596862568196,603.5511393547058,results/default_modes_one_target_carbon_metadata_smoke/carbon/7ROA_chainA_colabfold_emissions.csv,
7ROA_chainA,7ROA,A,openfold,1,results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/openfold/rank_001.pdb,true,0,498.227332,498.227332,1,1,1,1,env OPENFOLD_DEVICE=cuda:0 COLABFOLD_DB=/data/chen/protein_folding_databases/colabfold COLABFOLD_MMSEQS=/data/chen/software/mmseqs/bin/mmseqs COLABFOLD_SEARCH_GPU=1 bash runners/run_openfold_msa.sh results/default_modes_one_target_carbon_metadata_smoke/sequences/7ROA_chainA.fasta results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/openfold 1,,true,colabfold_mmseqs2,default_msa,colabfold,/data/chen/protein_folding_databases/colabfold,true,true,false,,OpenFold with freshly generated ColabFold/MMseqs MSA; MSA search included in timing/carbon,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.014508527646686085,14.508527646686085,0.030544268729865442,42.5,217.52100000000002,94.18931865692139,0.005881802534560364,0.011655868170404171,0.013006598024900923,498.23955845832825,results/default_modes_one_target_carbon_metadata_smoke/carbon/7ROA_chainA_openfold_emissions.csv,
7ROA_chainA,7ROA,A,esmfold,1,results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/esmfold/rank_001.pdb,true,0,45.950525,45.950525,1,1,1,1,bash runners/run_esmfold.sh results/default_modes_one_target_carbon_metadata_smoke/sequences/7ROA_chainA.fasta results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/esmfold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.001279752505683612,1.279752505683612,0.0026942158014391835,42.5,182.05500000000004,94.18931865692139,0.0005424790870812204,0.0009563123240045705,0.0011954243903533916,45.95260167121887,results/default_modes_one_target_carbon_metadata_smoke/carbon/7ROA_chainA_esmfold_emissions.csv,
7ROA_chainA,7ROA,A,omegafold,1,results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/omegafold/rank_001.pdb,true,0,20.232354,20.232354,1,1,1,1,bash runners/run_omegafold.sh results/default_modes_one_target_carbon_metadata_smoke/sequences/7ROA_chainA.fasta results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/omegafold 1,,false,none,native_single_sequence,none,,false,false,false,,Native no-MSA model,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0007468951322003364,0.7468951322003364,0.0015724108046322872,42.5,191.81300000000002,94.18931865692139,0.00023887389219469493,0.0008054905615899961,0.0005280463508475959,20.234633445739746,results/default_modes_one_target_carbon_metadata_smoke/carbon/7ROA_chainA_omegafold_emissions.csv,
7ROA_chainA,7ROA,A,boltz2,1,results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/boltz2/rank_001.pdb,true,0,40.489193,40.489193,1,1,1,1,bash runners/run_boltz2.sh results/default_modes_one_target_carbon_metadata_smoke/sequences/7ROA_chainA.fasta results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/boltz2 1,,false,none,model_default_no_msa,none,,false,false,false,,Boltz-2 runner provides an explicit empty MSA and runs single-sequence mode,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.001299856742164585,1.299856742164585,0.002736540509820179,42.5,125.883,94.18931865692139,0.00047800263812144614,0.0012016391132413018,0.0010568987584574318,40.490957260131836,results/default_modes_one_target_carbon_metadata_smoke/carbon/7ROA_chainA_boltz2_emissions.csv,
7ROA_chainA,7ROA,A,chai1,1,results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/chai1/rank_001.pdb,true,0,76.872366,76.872366,1,1,1,1,bash runners/run_chai1.sh results/default_modes_one_target_carbon_metadata_smoke/sequences/7ROA_chainA.fasta results/default_modes_one_target_carbon_metadata_smoke/predictions/7ROA_chainA/chai1 1,,unknown,unknown,model_default_unknown,unknown,,unknown,unknown,unknown,,MSA usage not confirmed from Chai-1 runner/logs; runner passes FASTA only,true,codecarbon_offline_world_average,WORLD,world,world_average,475.0,configurable_default_world_average,0.0029295929600494856,2.9295929600494857,0.0061675641264199695,42.5,162.70200000000003,94.18931865692139,0.000907514448463917,0.0032543573358627164,0.0020056923420933345,76.87412476539612,results/default_modes_one_target_carbon_metadata_smoke/carbon/7ROA_chainA_chai1_emissions.csv,
